label,features,customerID
0.0,"(28,[0,1,3,10,12,14,15,18,19,24,27],[50.7,3088.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2405-LBMUW
1.0,"(28,[0,1,5,6,7,9,12,13,16,17,20,22,24,25],[101.25,2754.449951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0886-QGENL
0.0,"(28,[0,1,2,3,4,5,6,7,21,22,24,26],[19.85,193.0500030517578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3675-YDUPJ
0.0,"(28,[0,1,5,6,7,9,11,13,15,18,20,21,22,24,25],[82.9,880.0499877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5701-YVSVF
0.0,"(28,[0,1,2,3,5,6,8,21,22,24,26],[23.6,89.05000305175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7343-EOBEU
0.0,"(28,[0,1,5,6,8,10,12,14,16,18,20,23,24,27],[89.85,6697.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7503-MIOGA
0.0,"(28,[0,1,2,3,6,7,9,11,13,15,17,20],[91.2,3247.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0048-LUMLS
0.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,17,20,21,22,26],[54.85,370.3999938964844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4320-QMLLA
1.0,"(28,[0,1,3,6,8,9,11,13,16,17,19,22,24,25],[87.25,1258.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2845-HSJCY
1.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,16,17,20,24,26],[70.0,347.3999938964844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3164-AALRN
0.0,"(28,[0,1,2,3,4,5,6,7,21,23,26],[19.95,243.64999389648438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5014-GSOUQ
0.0,"(28,[0,1,2,3,5,6,8,10,12,14,16,18,20,23,24,27],[87.1,6230.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5980-BDHPY
1.0,"(28,[0,1,2,3,6,7,10,11,13,16,17,19,21,22,25],[48.7,340.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4958-GZWIY
0.0,"(28,[0,1,2,3,6,8,10,11,14,15,17,19,22,25],[64.4,1802.1500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1104-FEJAM
0.0,"(28,[0,1,2,3,6,8,10,12,14,16,18,20,23],[90.3,6287.2998046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0730-BGQGF
0.0,"(28,[0,1,2,3,4,5,6,7,10,11,14,15,17,20,21,24,25],[61.25,729.9500122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9314-QDMDW
0.0,"[74.9,490.54998779296875,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0]",1475-VWVDO
0.0,"(28,[0,1,2,3,5,6,8,10,12,14,16,18,19,21,23],[70.9,4677.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3200-MNQTF
0.0,"(28,[0,1,3,6,8,10,12,14,15,17,19,21,22,24],[59.45,2136.89990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4504-YOULA
0.0,"(28,[0,1,2,3,5,6,7,9,11,14,15,17,19,22,24],[85.05,999.7999877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4536-PLEQY
1.0,"(28,[0,1,4,5,6,8,9,12,13,15,17,19,21,22,24,25],[79.15,1520.9000244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4818-QIUFN
0.0,"(28,[0,1,3,6,8,10,12,13,15,18,19,21,23,27],[60.0,3273.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4194-FJARJ
0.0,"(28,[0,1,2,3,4,5,6,7,10,12,13,16,18,20,21],[69.35,1927.300048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1544-JJMYL
0.0,"(28,[0,1,3,4,5,6,7,21,26],[19.9,173.14999389648438,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2673-ZALNP
1.0,"(28,[0,1,2,3,4,5,6,7,9,11,13,15,17,19,21,22,26],[69.4,69.4000015258789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5884-GCYMI
0.0,"(28,[0,1,3,5,6,7,10,12,14,15,18,20,21,23,24],[70.35,4124.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4188-PCPIG
0.0,"(28,[0,1,2,3,6,7,21,27],[20.25,488.25,1.0,1.0,1.0,1.0,1.0,1.0])",6072-NUQCB
0.0,"[50.7,50.70000076293945,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0]",6888-SBYAI
1.0,"(28,[0,1,4,5,6,7,9,11,13,15,17,19,21,22,24,25],[70.65,142.35000610351562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4342-HENTK
0.0,"(28,[0,1,2,3,6,7,10,11,13,15,17,19,21,24,26],[43.45,345.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4544-RXFMG
0.0,"(28,[0,1,3,5,6,8,9,11,14,15,18,19,23,24,27],[94.35,5703.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5998-DZLYR
1.0,"(28,[0,1,3,4,5,6,7,10,11,13,15,17,19,22,24,25],[56.25,56.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5909-ECHUI
0.0,"(28,[0,1,2,3,4,5,6,8,9,12,13,15,17,20,22,24,25],[99.7,1566.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6215-NQCPY
0.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,18,19,21,22,26],[49.05,49.04999923706055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2273-QCKXA
0.0,"(28,[0,1,2,4,5,6,7,10,12,14,15,17,20,22,24,25],[74.75,2111.300048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0191-ZHSKZ
0.0,"(28,[0,1,3,6,7,10,12,13,16,18,20,24,26],[81.15,2545.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6341-JVQGF
0.0,"(28,[0,1,2,5,6,8,9,11,14,15,18,20,22,25],[107.05,2172.050048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4716-HHKQH
0.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,17,20,24,27],[64.9,1509.800048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0895-LMRSF
0.0,"(28,[0,1,2,5,6,8,10,11,14,16,18,20,22,24,27],[84.8,2309.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9774-NRNAU
0.0,"(28,[0,1,2,3,6,8,9,11,14,15,18,20,21,24],[94.7,5430.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3571-DPYUH
1.0,"(28,[0,1,3,4,5,6,7,9,12,14,15,17,19,21,22,24,27],[79.85,2015.3499755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7133-VBDCG
0.0,"(28,[0,1,2,3,6,7,10,12,13,16,18,19],[71.4,4487.2998046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8184-WMOFI
1.0,"(28,[0,1,2,4,5,6,8,9,11,13,16,17,20,22,24,25],[100.5,918.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0781-LKXBR
0.0,"(28,[0,1,2,3,4,5,6,8,9,11,13,16,17,19,23,24],[89.45,4577.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6900-RBKER
0.0,"(28,[0,1,2,3,4,6,7,21,22,24,26],[20.2,98.3499984741211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1641-BYBTK
1.0,"(28,[0,1,3,4,5,6,7,10,11,14,15,18,19,21,22,24],[55.05,102.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5208-HFSBT
0.0,"(28,[0,1,5,6,8,9,11,14,15,17,20,21,22,24,25],[90.05,2627.199951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6267-DCFFZ
0.0,"(28,[0,1,2,3,6,8,10,11,14,15,18,20,21,24,25],[70.7,3770.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4906-ZHGPK
0.0,"(28,[0,1,2,3,4,5,6,7,10,12,14,15,17,19,21,24,26],[54.8,3465.699951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2430-RRYUW
1.0,"(28,[0,1,3,4,5,6,7,9,12,14,16,18,19,22,24,27],[98.15,567.4500122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2506-CLAKW
0.0,"(28,[0,1,3,4,5,6,7,21,22,26],[19.45,246.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3750-RNQKR
0.0,"(28,[0,1,2,3,4,5,6,7,21,24,26],[19.45,69.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1179-INLAT
0.0,"(28,[0,1,4,5,6,8,9,11,14,16,17,20,24,25],[105.9,7521.9501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2172-EJXVF
0.0,"(28,[0,1,10,11,14,16,17,19,21,22,24,26],[35.65,1025.1500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6773-LQTVT
0.0,"(28,[0,1,3,4,5,6,8,9,11,14,16,17,20,21,24,27],[94.75,5121.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1732-FEKLD
0.0,"(28,[0,1,3,4,5,6,7,21,23,26],[20.6,1093.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2525-GVKQU
0.0,"(28,[0,1,3,4,5,6,7,10,12,13,15,17,19,21,22,25],[50.15,50.150001525878906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0374-AACSZ
1.0,"(28,[0,1,3,4,5,6,8,9,11,13,15,18,19,21,22,24],[79.85,2404.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3814-MLAXC
1.0,"(28,[0,1,2,5,6,8,9,12,13,15,17,19,21,22,24,25],[80.3,80.30000305175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7903-CMPEY
1.0,"(28,[0,1,2,3,4,5,6,7,9,11,13,16,17,20,22,24,25],[94.7,740.2999877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0325-XBFAC
0.0,"(28,[0,1,10,11,14,15,17,19,21,27],[29.9,1388.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9758-MFWGD
0.0,"(28,[0,1,2,3,6,7,10,12,14,15,18,20,21,23,24,26],[69.7,3729.60009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5707-ZMDJP
1.0,"(28,[0,1,3,4,5,6,7,9,11,13,16,17,20,26],[95.5,1115.1500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5649-VUKMC
1.0,"(28,[0,1,5,6,7,9,11,13,15,17,19,21,22,24,25],[69.55,69.55000305175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2506-TNFCO
1.0,"[51.0,354.04998779296875,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0]",2207-OBZNX
0.0,"(28,[0,1,3,4,5,6,7,10,11,13,15,17,19,21,22,24,26],[45.4,45.400001525878906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2275-RBYQS
0.0,"(28,[0,1,2,3,6,7,21,23,24,26],[20.0,879.7999877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9585-KKMFD
1.0,"(28,[0,1,2,3,4,5,6,8,9,11,14,15,17,20,22,24,25],[99.95,1931.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5883-GTGVD
0.0,"(28,[0,1,2,3,4,5,6,7,21,23,24,27],[19.3,1447.9000244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3308-DGHKL
0.0,"(28,[0,1,2,3,5,6,8,9,12,13,16,17,20,24,25],[103.95,5231.2998046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8033-VCZGH
0.0,"(28,[0,1,3,5,6,8,9,12,14,15,17,19,21,23,24,27],[84.05,6052.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2904-GGUAZ
1.0,"(28,[0,1,3,5,6,8,9,11,13,16,18,20,22,24,25],[104.8,3046.050048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7892-POOKP
0.0,"(28,[0,1,2,3,6,7,9,11,14,16,18,19,21,26],[86.8,1940.800048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2294-SALNE
0.0,"(28,[0,1,5,6,7,9,12,14,16,17,19,27],[97.0,6430.89990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4654-DLAMQ
0.0,"(28,[0,1,5,6,7,9,11,13,15,17,19,21,22,24,27],[70.65,3545.050048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1996-DBMUS
0.0,"(28,[0,1,2,3,6,8,9,11,13,15,17,19,22,27],[85.5,4713.39990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0913-XWSCN
1.0,"(28,[0,1,5,6,8,9,12,13,16,17,20,22,27],[105.25,6786.39990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3419-SNJJD
1.0,"(28,[0,1,2,3,5,6,8,9,11,13,15,17,19,22,24,25],[85.25,855.2999877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0195-IESCP
0.0,"(28,[0,1,3,4,5,6,7,21,23,26],[19.85,784.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8917-FAEMR
0.0,"(28,[0,1,3,5,6,7,9,12,13,15,18,19,21,22,24,25],[80.15,194.5500030517578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4741-WWJQZ
0.0,"(28,[0,1,2,3,6,7,9,12,14,16,17,19,24,25],[96.1,4391.4501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5014-WUQMG
0.0,"(28,[0,1,2,3,5,6,8,9,12,13,16,18,20,24,25],[111.55,5720.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3584-WKTTW
0.0,"(28,[0,1,2,3,4,5,6,8,21,25],[25.05,949.8499755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1839-UMACK
0.0,"(28,[0,1,3,5,6,7,21,24,27],[20.2,507.8999938964844,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9621-OUPYD
0.0,"(28,[0,1,2,3,4,5,10,12,13,15,17,19,21,22,26],[29.35,216.4499969482422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5133-VRSAB
0.0,"(28,[0,1,6,7,10,12,13,15,18,20,23,24],[72.6,4084.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4295-YURET
0.0,"(28,[0,1,2,3,4,6,7,10,12,14,15,17,19,21,26],[56.2,1567.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6584-VQMYT
0.0,"(28,[0,1,3,6,7,21,23,27],[19.3,772.4000244140625,1.0,1.0,1.0,1.0,1.0,1.0])",5465-BUBFA
0.0,"(28,[0,1,2,3,4,5,6,8,9,11,13,16,18,19,22,24,27],[95.65,1640.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3853-LYGAM
1.0,"(28,[0,1,2,3,4,5,6,8,9,11,14,16,17,20,24,25],[103.45,3066.449951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7774-OJSXI
1.0,"(28,[0,1,3,4,5,10,12,13,15,18,19,21,22,26],[34.25,139.35000610351562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3815-SLMEF
1.0,"(28,[0,1,2,3,6,8,9,11,13,16,18,20,22,25],[103.3,2012.699951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5449-FIBXJ
0.0,"(28,[0,1,2,3,6,7,21,22,24,26],[19.85,252.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0594-UFTUL
0.0,"(28,[0,1,2,4,5,10,11,14,16,17,20,24,25],[55.45,2966.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6008-NAIXK
0.0,"(28,[0,1,2,3,6,8,21,23,27],[24.65,1620.449951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6857-TKDJV
0.0,"(28,[0,1,2,5,6,8,9,11,14,16,18,20,23,24,25],[110.45,6077.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1409-PHXTF
0.0,"(28,[0,1,3,10,12,14,15,18,20,23,27],[59.7,4122.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0774-RMNUW
0.0,"(28,[0,1,2,3,4,5,10,11,13,15,17,19,21,22],[25.1,382.79998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4987-GQWPO
0.0,"(28,[0,1,3,4,5,6,8,9,11,13,16,17,20,21,24,27],[92.15,6056.89990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9644-KVCNC
1.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,17,19,22,24,26],[55.7,55.70000076293945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6629-CZTTH
1.0,"(28,[0,1,2,3,4,5,6,7,9,11,13,15,17,19,22,25],[79.6,79.5999984741211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5393-RXQSZ
1.0,"(28,[0,1,5,6,8,9,12,13,15,18,20,22,24,27],[104.3,2867.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3096-JRDSO
0.0,"(28,[0,1,2,3,4,5,6,8,9,11,14,16,17,20,23],[105.1,6631.85009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3197-NNYNB
0.0,"(28,[0,1,3,5,6,8,10,11,14,16,18,20,21,27],[74.6,4368.9501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3585-YNADK
0.0,"(28,[0,1,3,4,5,6,8,21,25],[23.9,97.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7356-AYNJP
0.0,"(28,[0,1,2,5,10,12,13,15,18,19,21,27],[36.1,2298.89990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0230-UBYPQ
0.0,"(28,[0,1,2,3,6,7,10,11,13,15,18,19,21,22,24,25],[51.1,1232.9000244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3733-ZEECP
0.0,"(28,[0,1,5,6,8,9,11,14,15,18,20,24,27],[105.55,7195.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4323-OHFOW
0.0,"(28,[0,1,2,4,5,6,7,9,11,13,16,17,20,24,27],[94.0,4905.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7921-LMDFQ
0.0,"(28,[0,1,2,3,4,5,6,8,10,11,14,16,18,19,23,24,27],[73.9,3958.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4648-YPBTM
0.0,"(28,[0,1,2,3,10,12,14,16,18,19,23,24],[55.45,4179.2001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6348-SNFUS
0.0,"[87.35,4473.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0]",5973-EJGDP
0.0,"(28,[0,1,2,3,6,7,21,23,26],[19.65,225.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0486-LGCCH
0.0,"(28,[0,1,3,5,6,8,10,12,13,15,17,19,21,22,27],[55.0,2473.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9931-KGHOA
1.0,"(28,[0,1,2,3,6,7,10,11,13,16,17,19,21,22,24,25],[50.15,168.14999389648438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5896-NPFWW
1.0,"(28,[0,1,4,5,6,8,9,11,13,16,17,20,24,25],[100.0,5509.2998046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0727-BMPLR
1.0,"(28,[0,1,3,4,5,6,7,9,11,13,15,17,19,21,22,24],[70.0,2416.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6641-XRPSU
1.0,"(28,[0,1,3,4,5,6,7,21,22,27],[19.4,289.29998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2223-KAGMX
0.0,"(28,[0,1,3,4,5,6,7,21,23,26],[20.15,1046.199951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5529-GIBVH
0.0,"(28,[0,1,2,3,10,11,14,16,17,19,24],[45.1,2049.050048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3941-XTSKM
0.0,"(28,[0,1,3,6,8,21,26],[24.95,1165.9000244140625,1.0,1.0,1.0,1.0,1.0])",4538-WNTMJ
1.0,"(28,[0,1,2,5,6,7,9,11,13,15,17,19,22,24,25],[80.45,950.2000122070312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9391-EOYLI
0.0,"(28,[0,1,3,5,6,8,9,12,14,16,18,20,23,24],[115.15,8078.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3669-WHAFY
0.0,"(28,[0,1,2,3,4,5,6,7,10,12,13,15,17,19,21,22,25],[47.95,47.95000076293945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8286-AFUYI
1.0,"(28,[0,1,4,5,6,8,9,11,14,15,17,20,22,24,25],[99.95,3186.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1254-IZEYF
0.0,"(28,[0,1,3,4,5,6,8,21,23,25],[24.55,1719.1500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5406-KGRMX
1.0,"(28,[0,1,2,4,5,10,11,14,16,17,20,22,24,25],[54.45,2854.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6313-GIDIT
0.0,"(28,[0,1,3,6,7,21,22,24],[20.25,493.95001220703125,1.0,1.0,1.0,1.0,1.0,1.0])",5260-UMPWX
0.0,"(28,[0,1,2,3,6,7,10,12,13,16,18,20,23,26],[81.0,3846.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5751-USDBL
1.0,"(28,[0,1,2,3,5,6,7,10,11,13,16,17,19,21,22,24,26],[49.55,878.3499755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7410-KTVFV
